% ID         RA        Dec     Ebv   Gal Long  Gal Lat   Ecl Long  Ecl Lat   Entry 
000324   93.10938   -4.75740   0.38  212.7486  -10.8372   93.5151  -28.1587    324 
000325   95.62585   -4.75740   0.34  213.8936   -8.5977   96.3568  -28.0726    325 
000326   98.14232   -4.75740   0.41  215.0334   -6.3589   99.1932  -27.9372    326 
000327  100.65879   -4.75740    0.5  216.1714   -4.1217  102.0217  -27.7530    327 
000328  103.17526   -4.75740   1.21  217.3112   -1.8871  104.8404  -27.5205    328 
000329  105.69173   -4.75740   0.69  218.4562    0.3442  107.6470  -27.2405    329 
000330  108.20820   -4.75740   0.37  219.6099    2.5711  110.4396  -26.9139    330 
000331  110.72467   -4.75740   0.22  220.7757    4.7927  113.2163  -26.5417    331 
000332  113.24114   -4.75740   0.09  221.9573    7.0081  115.9757  -26.1251    332 
000333  115.75761   -4.75740   0.11  223.1583    9.2161  118.7162  -25.6653    333 
000334  118.27408   -4.75740   0.07  224.3826   11.4158  121.4366  -25.1636    334 
000335  120.79055   -4.75740   0.03  225.6342   13.6058  124.1360  -24.6216    335 
000336  123.30702   -4.75740   0.04  226.9174   15.7850  126.8134  -24.0407    336 
000337  125.82349   -4.75740   0.04  228.2367   17.9518  129.4684  -23.4225    337 
000338  128.33996   -4.75740   0.03  229.5971   20.1048  132.1005  -22.7687    338 
000339  130.85643   -4.75740   0.02  231.0037   22.2424  134.7095  -22.0809    339 
000340  133.37290   -4.75740   0.02  232.4622   24.3625  137.2953  -21.3609    340 
000341  135.88937   -4.75740   0.02  233.9788   26.4632  139.8582  -20.6103    341 
000342  138.40584   -4.75740   0.03  235.5602   28.5421  142.3985  -19.8310    342 
000343  140.92231   -4.75740   0.03  237.2137   30.5967  144.9166  -19.0248    343 
000344  143.43878   -4.75740   0.03  238.9471   32.6241  147.4131  -18.1934    344 
000345  145.95525   -4.75740   0.04  240.7692   34.6210  149.8888  -17.3386    345 
000346  148.47172   -4.75740   0.04  242.6894   36.5837  152.3446  -16.4621    346 
000347  150.98819   -4.75740   0.03  244.7178   38.5081  154.7814  -15.5659    347 
000348  153.50466   -4.75740   0.03  246.8654   40.3895  157.2002  -14.6516    348 
000349  156.02113   -4.75740   0.04  249.1440   42.2226  159.6022  -13.7209    349 
000350  158.53760   -4.75740   0.03  251.5660   44.0014  161.9886  -12.7757    350 
000351  161.05407   -4.75740   0.04  254.1441   45.7192  164.3606  -11.8176    351 
000352  163.57054   -4.75740   0.02  256.8914   47.3684  166.7196  -10.8484    352 
000353  166.08701   -4.75740   0.04  259.8207   48.9405  169.0669   -9.8697    353 
000354  168.60348   -4.75740   0.03  262.9439   50.4263  171.4038   -8.8833    354 
000355  171.11995   -4.75740   0.04  266.2710   51.8155  173.7317   -7.8908    355 
000356  173.63642   -4.75740   0.04  269.8093   53.0970  176.0522   -6.8938    356 
000357  176.15289   -4.75740   0.02  273.5620   54.2591  178.3665   -5.8941    357 
000358  178.66936   -4.75740   0.02  277.5265   55.2897  180.6762   -4.8932    358 
000359  181.18583   -4.75740   0.02  281.6935   56.1768  182.9826   -3.8928    359 
000360  183.70230   -4.75740   0.05  286.0452   56.9086  185.2872   -2.8944    360 
000361  186.21877   -4.75740   0.04  290.5551   57.4746  187.5914   -1.8998    361 
000362  188.73524   -4.75740   0.02  295.1880   57.8661  189.8965   -0.9105    362 
000363  191.25171   -4.75740   0.03  299.9009   58.0765  192.2040    0.0718    363 
000364  193.76818   -4.75740   0.02  304.6459   58.1023  194.5151    1.0457    364 
000365  196.28465   -4.75740   0.03  309.3727   57.9429  196.8312    2.0094    365 
000366  198.80112   -4.75740   0.03  314.0323   57.6012  199.1535    2.9614    366 
000367  201.31759   -4.75740   0.03  318.5803   57.0829  201.4832    3.9000    367 
000368  203.83406   -4.75740   0.03  322.9790   56.3961  203.8215    4.8237    368 
000369  206.35053   -4.75740   0.02  327.1994   55.5511  206.1694    5.7309    369 
000370  208.86700   -4.75740   0.02  331.2215   54.5591  208.5280    6.6200    370 
000371  211.38347   -4.75740   0.02  335.0336   53.4323  210.8983    7.4893    371 
000372  213.89994   -4.75740   0.03  338.6313   52.1827  213.2811    8.3373    372 
000373  216.41641   -4.75740   0.05  342.0165   50.8223  215.6772    9.1624    373 
000374  218.93288   -4.75740   0.07  345.1954   49.3623  218.0873    9.9630    374 
000375  221.44935   -4.75740   0.06  348.1775   47.8132  220.5119   10.7376    375 
000376  223.96582   -4.75740   0.08  350.9741   46.1845  222.9517   11.4846    376 
000377  226.48228   -4.75740   0.08  353.5979   44.4850  225.4068   12.2024    377 
000378  228.99875   -4.75740   0.08  356.0619   42.7225  227.8777   12.8896    378 
000379  231.51522   -4.75740   0.09  358.3791   40.9038  230.3643   13.5447    379 
000380  234.03169   -4.75740   0.14    0.5619   39.0353  232.8667   14.1662    380 
000381  236.54816   -4.75740    0.2    2.6223   37.1223  235.3847   14.7528    381 
000382  239.06463   -4.75740   0.35    4.5715   35.1698  237.9180   15.3030    382 
000383  241.58110   -4.75740   0.23    6.4198   33.1820  240.4663   15.8157    383 
000384  244.09757   -4.75740   0.18    8.1770   31.1628  243.0289   16.2895    384 
000385  246.61404   -4.75740   0.21    9.8519   29.1154  245.6051   16.7233    385 
000386  249.13051   -4.75740   0.29   11.4525   27.0430  248.1940   17.1160    386 
000387  251.64698   -4.75740   0.32   12.9864   24.9481  250.7947   17.4666    387 
000388  254.16345   -4.75740   0.27   14.4605   22.8331  253.4061   17.7743    388 
000389  256.67992   -4.75740   0.48   15.8809   20.7003  256.0270   18.0381    389 
000390  259.19639   -4.75740   0.53   17.2536   18.5514  258.6560   18.2575    390 
000391  261.71286   -4.75740   0.71   18.5838   16.3882  261.2917   18.4317    391 
000392  264.22933   -4.75740   0.67   19.8765   14.2123  263.9326   18.5604    392 
000393  266.74580   -4.75740   0.72   21.1365   12.0252  266.5772   18.6432    393 
000394  269.26227   -4.75740   0.87   22.3679    9.8281  269.2239   18.6799    394 
000395  271.77874   -4.75740   1.96   23.5750    7.6223  271.8711   18.6703    395 
000396  274.29521   -4.75740   1.15   24.7616    5.4088  274.5171   18.6146    396 
000397  276.81168   -4.75740   1.83   25.9314    3.1888  277.1604   18.5127    397 
000398  279.32815   -4.75740   2.73   27.0881    0.9633  279.7994   18.3651    398 
000399  281.84462   -4.75740   2.22   28.2352   -1.2669  282.4325   18.1721    399 
000400  284.36109   -4.75740   0.63   29.3761   -3.5006  285.0583   17.9343    400 
000401  286.87756   -4.75740   0.57   30.5143   -5.7372  287.6754   17.6523    401 
000402  289.39403   -4.75740    0.5   31.6532   -7.9756  290.2825   17.3267    402 
000403  291.91050   -4.75740   0.44   32.7964  -10.2150  292.8785   16.9586    403 
000404  294.42697   -4.75740   0.28   33.9475  -12.4546  295.4623   16.5487    404 
000405  296.94344   -4.75740    0.2   35.1102  -14.6933  298.0329   16.0982    405 
000406  299.45991   -4.75740    0.3   36.2884  -16.9303  300.5896   15.6082    406 
000407  301.97638   -4.75740   0.19   37.4864  -19.1645  303.1318   15.0799    407 
000408  304.49285   -4.75740   0.09   38.7085  -21.3950  305.6588   14.5144    408 
000409  307.00932   -4.75740   0.04   39.9596  -23.6206  308.1704   13.9132    409 
000410  309.52579   -4.75740   0.05   41.2449  -25.8402  310.6663   13.2777    410 
000411  312.04226   -4.75740   0.05   42.5702  -28.0524  313.1464   12.6091    411 
000412  314.55873   -4.75740   0.06   43.9417  -30.2557  315.6107   11.9091    412 
000413  317.07520   -4.75740   0.13   45.3666  -32.4486  318.0595   11.1790    413 
000414  319.59167   -4.75740   0.05   46.8527  -34.6293  320.4929   10.4204    414 
000415  322.10814   -4.75740   0.04   48.4089  -36.7956  322.9115    9.6349    415 
000416  324.62461   -4.75740   0.04   50.0453  -38.9453  325.3157    8.8239    416 
000417  327.14108   -4.75740   0.03   51.7732  -41.0756  327.7062    7.9892    417 
000418  329.65755   -4.75740   0.04   53.6056  -43.1834  330.0837    7.1322    418 
000419  332.17402   -4.75740   0.06   55.5575  -45.2651  332.4490    6.2545    419 
000420  334.69049   -4.75740   0.07   57.6459  -47.3164  334.8031    5.3577    420 
000421  337.20696   -4.75740   0.04   59.8900  -49.3322  337.1469    4.4435    421 
000422  339.72343   -4.75740   0.05   62.3122  -51.3067  339.4815    3.5134    422 
000423  342.23990   -4.75740   0.03   64.9375  -53.2328  341.8080    2.5691    423 
000424  344.75637   -4.75740   0.05   67.7943  -55.1021  344.1276    1.6120    424 
000425  347.27284   -4.75740   0.04   70.9139  -56.9046  346.4415    0.6439    425 
000426  349.78931   -4.75740   0.04   74.3302  -58.6284  348.7510   -0.3336    426 
000427  352.30578   -4.75740   0.04   78.0788  -60.2595  351.0573   -1.3191    427 
000428  354.82225   -4.75740   0.03   82.1944  -61.7817  353.3619   -2.3107    428 
000429  357.33872   -4.75740   0.03   86.7077  -63.1760  355.6661   -3.3071    429 
000430    0.00000   -7.13610   0.03   89.1850  -66.5763  357.1490   -6.5446    430 
000431    2.52738   -7.13610   0.02   94.9215  -67.7317  359.4642   -7.5494    431 
000432    5.05475   -7.13610   0.03  101.1795  -68.6792    1.7847   -8.5546    432 
000433    7.58213   -7.13610   0.03  107.9054  -69.3897    4.1118   -9.5585    433 
000434   10.10951   -7.13610   0.05  114.9929  -69.8381    6.4471  -10.5595    434 
000435   12.63689   -7.13610   0.05  122.2859  -70.0067    8.7920  -11.5559    435 
000436   15.16426   -7.13610   0.13  129.5961  -69.8885   11.1480  -12.5460    436 
000437   17.69164   -7.13610   0.09  136.7324  -69.4883   13.5166  -13.5281    437 
000438   20.21902   -7.13610   0.06  143.5313  -68.8223   15.8992  -14.5004    438 
000439   22.74640   -7.13610   0.03  149.8770  -67.9146   18.2972  -15.4612    439 
000440   25.27377   -7.13610   0.02  155.7072  -66.7936   20.7119  -16.4088    440 
000441   27.80115   -7.13610   0.02  161.0054  -65.4889   23.1447  -17.3413    441 
000442   30.32853   -7.13610   0.02  165.7889  -64.0283   25.5968  -18.2570    442 
000443   32.85591   -7.13610   0.02  170.0949  -62.4368   28.0693  -19.1541    443 
000444   35.38328   -7.13610   0.02  173.9702  -60.7361   30.5634  -20.0306    444 
000445   37.91066   -7.13610   0.03  177.4644  -58.9444   33.0800  -20.8848    445 
000446   40.43804   -7.13610   0.02  180.6252  -57.0768   35.6200  -21.7147    446 
000447   42.96542   -7.13610   0.04  183.4963  -55.1459   38.1842  -22.5186    447 
000448   45.49279   -7.13610   0.06  186.1168  -53.1619   40.7732  -23.2945    448 
000449   48.02017   -7.13610   0.06  188.5208  -51.1335   43.3873  -24.0407    449 
000450   50.54755   -7.13610   0.06  190.7378  -49.0676   46.0270  -24.7551    450 
000451   53.07493   -7.13610   0.04  192.7931  -46.9699   48.6922  -25.4361    451 
000452   55.60230   -7.13610   0.05  194.7086  -44.8454   51.3829  -26.0818    452 
000453   58.12968   -7.13610   0.07  196.5030  -42.6981   54.0987  -26.6904    453 
000454   60.65706   -7.13610   0.08  198.1925  -40.5315   56.8391  -27.2603    454 
000455   63.18444   -7.13610   0.08  199.7908  -38.3484   59.6034  -27.7897    455 
000456   65.71181   -7.13610   0.05  201.3102  -36.1514   62.3904  -28.2771    456 
000457   68.23919   -7.13610   0.06  202.7611  -33.9426   65.1990  -28.7210    457 
000458   70.76657   -7.13610    0.1  204.1526  -31.7240   68.0277  -29.1201    458 
000459   73.29395   -7.13610   0.05  205.4930  -29.4972   70.8747  -29.4729    459 
000460   75.82132   -7.13610   0.15  206.7893  -27.2636   73.7382  -29.7785    460 
000461   78.34870   -7.13610    0.1  208.0480  -25.0247   76.6161  -30.0357    461 
000462   80.87608   -7.13610   0.13  209.2748  -22.7817   79.5061  -30.2436    462 
000463   83.40346   -7.13610   0.23  210.4750  -20.5356   82.4056  -30.4016    463 
000464   85.93083   -7.13610   0.67  211.6535  -18.2875   85.3122  -30.5092    464 
000465   88.45821   -7.13610   0.32  212.8145  -16.0384   88.2232  -30.5659    465 
000466   90.98559   -7.13610   0.41  213.9623  -13.7891   91.1359  -30.5715    466 
000467   93.51297   -7.13610   0.66  215.1008  -11.5407   94.0475  -30.5260    467 
000468   96.04034   -7.13610   0.46  216.2337   -9.2940   96.9553  -30.4297    468 
000469   98.56772   -7.13610   0.59  217.3645   -7.0498   99.8566  -30.2827    469 
000470  101.09510   -7.13610   0.45  218.4967   -4.8091  102.7489  -30.0857    470 
000471  103.62248   -7.13610   0.71  219.6338   -2.5726  105.6296  -29.8392    471 
000472  106.14985   -7.13610   0.89  220.7791   -0.3414  108.4965  -29.5443    472 
000473  108.67723   -7.13610   0.38  221.9362    1.8836  111.3473  -29.2017    473 
000474  111.20461   -7.13610   0.22  223.1083    4.1015  114.1802  -28.8127    474 
000475  113.73199   -7.13610   0.15  224.2992    6.3111  116.9933  -28.3786    475 
000476  116.25936   -7.13610   0.14  225.5125    8.5115  119.7852  -27.9006    476 
000477  118.78674   -7.13610   0.08  226.7521   10.7014  122.5546  -27.3803    477 
000478  121.31412   -7.13610   0.08  228.0219   12.8795  125.3003  -26.8192    478 
000479  123.84150   -7.13610   0.11  229.3262   15.0445  128.0216  -26.2190    479 
000480  126.36887   -7.13610   0.05  230.6696   17.1947  130.7178  -25.5813    480 
000481  128.89625   -7.13610   0.03  232.0569   19.3287  133.3887  -24.9079    481 
000482  131.42363   -7.13610   0.02  233.4933   21.4445  136.0340  -24.2007    482 
000483  133.95101   -7.13610   0.04  234.9843   23.5401  138.6537  -23.4614    483 
000484  136.47838   -7.13610   0.04  236.5361   25.6132  141.2482  -22.6918    484 
000485  139.00576   -7.13610   0.04  238.1550   27.6615  143.8178  -21.8939    485 
000486  141.53314   -7.13610   0.03  239.8482   29.6820  146.3631  -21.0695    486 
000487  144.06052   -7.13610   0.03  241.6233   31.6717  148.8848  -20.2205    487 
000488  146.58789   -7.13610   0.03  243.4884   33.6271  151.3837  -19.3488    488 
000489  149.11527   -7.13610   0.05  245.4523   35.5443  153.8609  -18.4561    489 
000490  151.64265   -7.13610   0.03  247.5244   37.4188  156.3174  -17.5444    490 
000491  154.17003   -7.13610   0.03  249.7146   39.2459  158.7543  -16.6154    491 
000492  156.69740   -7.13610   0.05  252.0334   41.0199  161.1729  -15.6709    492 
000493  159.22478   -7.13610   0.06  254.4913   42.7348  163.5744  -14.7129    493 
000494  161.75216   -7.13610   0.03  257.0991   44.3838  165.9603  -13.7429    494 
000495  164.27954   -7.13610   0.02  259.8673   45.9591  168.3318  -12.7629    495 
000496  166.80691   -7.13610   0.04  262.8056   47.4527  170.6905  -11.7744    496 
000497  169.33429   -7.13610   0.05  265.9223   48.8553  173.0378  -10.7792    497 
000498  171.86167   -7.13610   0.03  269.2236   50.1573  175.3750   -9.7791    498 
000499  174.38905   -7.13610   0.02  272.7125   51.3484  177.7038   -8.7757    499 
000500  176.91642   -7.13610   0.04  276.3879   52.4179  180.0256   -7.7706    500 
000501  179.44380   -7.13610   0.03  280.2436   53.3552  182.3419   -6.7656    501 
000502  181.97118   -7.13610   0.03  284.2672   54.1498  184.6540   -5.7622    502 
000503  184.49856   -7.13610   0.03  288.4395   54.7919  186.9635   -4.7621    503 
000504  187.02593   -7.13610   0.02  292.7348   55.2730  189.2718   -3.7669    504 
000505  189.55331   -7.13610   0.02  297.1206   55.5864  191.5803   -2.7782    505 
000506  192.08069   -7.13610   0.02  301.5596   55.7273  193.8903   -1.7977    506 
000507  194.60807   -7.13610   0.06  306.0113   55.6938  196.2032   -0.8269    507 
000508  197.13544   -7.13610   0.04  310.4346   55.4863  198.5203    0.1326    508 
000509  199.66282   -7.13610   0.04  314.7898   55.1079  200.8428    1.0791    509 
000510  202.19020   -7.13610   0.03  319.0414   54.5641  203.1718    2.0111    510 
000511  204.71758   -7.13610   0.03  323.1594   53.8624  205.5086    2.9271    511 
000512  207.24495   -7.13610   0.03  327.1204   53.0119  207.8541    3.8253    512 
000513  209.77233   -7.13610   0.02  330.9081   52.0226  210.2093    4.7042    513 
000514  212.29971   -7.13610   0.03  334.5123   50.9051  212.5753    5.5624    514 
000515  214.82709   -7.13610   0.04  337.9291   49.6702  214.9527    6.3981    515 
000516  217.35446   -7.13610   0.05  341.1590   48.3284  217.3423    7.2098    516 
000517  219.88184   -7.13610   0.05  344.2064   46.8898  219.7448    7.9961    517 
000518  222.40922   -7.13610   0.07  347.0784   45.3638  222.1607    8.7553    518 
000519  224.93660   -7.13610   0.07  349.7838   43.7593  224.5904    9.4860    519 
000520  227.46397   -7.13610   0.07  352.3329   42.0842  227.0343   10.1867    520 
000521  229.99135   -7.13610   0.08  354.7361   40.3458  229.4925   10.8560    521 
000522  232.51873   -7.13610    0.1  357.0043   38.5508  231.9651   11.4923    522 
000523  235.04611   -7.13610    0.5  359.1480   36.7049  234.4521   12.0944    523 
000524  237.57348   -7.13610   0.14    1.1774   34.8134  236.9532   12.6608    524 
000525  240.10086   -7.13610   0.17    3.1023   32.8811  239.4682   13.1904    525 
000526  242.62824   -7.13610   0.22    4.9319   30.9121  241.9966   13.6819    526 
000527  245.15562   -7.13610   0.27    6.6746   28.9102  244.5378   14.1341    527 
000528  247.68299   -7.13610   0.28    8.3384   26.8787  247.0911   14.5459    528 
000529  250.21037   -7.13610   0.28    9.9308   24.8205  249.6557   14.9164    529 
000530  252.73775   -7.13610   0.41   11.4585   22.7385  252.2306   15.2447    530 
000531  255.26513   -7.13610   0.48   12.9279   20.6349  254.8148   15.5298    531 
000532  257.79250   -7.13610   0.53   14.3448   18.5119  257.4071   15.7711    532 
000533  260.31988   -7.13610   0.79   15.7146   16.3715  260.0062   15.9680    533 
000534  262.84726   -7.13610   0.79   17.0425   14.2154  262.6109   16.1199    534 
000535  265.37464   -7.13610   1.04   18.3331   12.0452  265.2197   16.2265    535 
000536  267.90201   -7.13610   0.79   19.5908    9.8624  267.8312   16.2874    536 
