% ID         RA         Dec       Ebv      Gal Long  Gal Lat    Ecl Long  Ecl Lat   Entry
002484    257.24689    4.05000    0.11      24.7348   24.0050   255.7102   26.8589   2257
002485    264.08867    4.05000    0.14      28.1526   17.9711   263.3581   27.3531   2258
002486    270.93044    4.05000    0.15      31.3954   11.9073   271.0462   27.4859   2259
002487    277.78901    4.05000    0.59      34.5551    5.8189   278.7468   27.2531   2260
002488    284.77069    4.05000   14.82      37.7550   -0.3693   286.5309   26.6456   2261
002489    291.68120    4.05000    0.30      40.9789   -6.4660   294.1385   25.6906   2262
002490    298.63576    4.05000    0.13      44.3563  -12.5521   301.6624   24.3966   2263
002491    305.64664    4.05000    0.11      47.9817  -18.6123   309.0887   22.7826   2264
002492    312.65752    4.05000    0.08      51.9302  -24.5660   316.3431   20.8916   2265
002493    319.66840    4.05000    0.08      56.3272  -30.3721   323.4244   18.7598   2266
002494    326.67928    4.05000    0.08      61.3312  -35.9757   330.3409   16.4251   2267
002495    333.69016    4.05000    0.11      67.1435  -41.2997   337.1093   13.9257   2268
002496    340.70104    4.05000    0.07      74.0128  -46.2363   343.7519   11.2993   2269
002497    347.71192    4.05000    0.06      82.2218  -50.6343   350.2952    8.5832   2270
002498    354.72280    4.05000    0.07      92.0244  -54.2899   356.7685    5.8136   2271
002499      5.26574   11.25000    0.09     112.1326  -50.7610     9.3146    8.2323   2272
002500     12.24999   11.25000    0.08     123.0000  -51.3500    15.6513    5.5212   2273
002501     19.23424   11.25000    0.04     133.8674  -50.7610    21.9946    2.8929   2274
002502     26.21849   11.25000    0.07     144.1736  -49.0451    28.3700    0.3800   2275
002503     33.20275   11.25000    0.08     153.5295  -46.3357    34.7996   -1.9855   2276
002504     40.18700   11.25000    0.10     161.7774  -42.8046    41.3008   -4.1723   2277
002505     47.17125   11.25000    0.22     168.9418  -38.6225    47.8861   -6.1498   2278
002506     54.15550   11.25000    0.40     175.1454  -33.9368    54.5619   -7.8890   2279
002507     61.13974   11.25000    0.16     180.5441  -28.8652    61.3282   -9.3629   2280
002508     68.12400   11.25000    0.33     185.2909  -23.4986    68.1782  -10.5474   2281
002509     75.10825   11.25000    0.27     189.5213  -17.9058    75.0991  -11.4223   2282
002510     82.09250   11.25000    0.46     193.3507  -12.1390    82.0719  -11.9719   2283
002511     89.07675   11.25000    0.28     196.8764   -6.2382    89.0736  -12.1863   2284
002512     95.93716   11.25000    0.55     200.1242   -0.3418    95.9547  -12.0667   2285
002513    103.24587   11.25000    0.44     203.4286    6.0222   103.2616  -11.5816   2286
002514    110.38622   11.25000    0.08     206.5756   12.2992   110.3509  -10.7606   2287
002515    117.66133   11.25000    0.03     209.7762   18.7344   117.5016   -9.5874   2288
002516    124.93644   11.25000    0.04     213.0556   25.1899   124.5634   -8.0962   2289
002517    132.21155   11.25000    0.03     216.5162   31.6449   131.5276   -6.3135   2290
002518    139.48667   11.25000    0.04     220.2919   38.0743   138.3934   -4.2696   2291
002519    146.73497   11.25000    0.03     224.5559   44.4221   145.1428   -2.0058   2292
002520    154.03689   11.25000    0.05     229.6493   50.7097   151.8639    0.4695   2293
002521    161.31200   11.25000    0.03     235.9906   56.7880   158.5024    3.0947   2294
002522    168.58711   11.25000    0.02     244.3919   62.5391   165.1080    5.8424   2295
002523    175.86222   11.25000    0.03     256.1959   67.6927   171.7101    8.6757   2296
002524    183.13733   11.25000    0.03     273.3116   71.7222   178.3416   11.5571   2297
002525    190.20956   11.25000    0.02     295.8369   73.7367   184.8496   14.3676   2298
002526    197.30350   11.25000    0.02     320.3576   73.1668   191.4725   17.1594   2299
002527    204.42861   11.25000    0.03     340.6700   70.2101   198.2545   19.8973   2300
002528    211.72142   11.25000    0.03     355.3376   65.6073   205.3658   22.5891   2301
002529    218.70346   11.25000    0.03       5.1449   60.3850   212.3642   25.0203   2302
002530    225.68548   11.25000    0.04      12.3694   54.7293   219.5718   27.2671   2303
002531    232.66752   11.25000    0.04      17.9963   48.8267   227.0030   29.2880   2304
002532    239.64954   11.25000    0.05      22.6147   42.7796   234.6612   31.0415   2305
002533    246.63156   11.25000    0.06      26.5838   36.6479   242.5356   32.4881   2306
002534    253.61359   11.25000    0.08      30.1331   30.4702   250.5997   33.5923   2307
002535    260.62261   11.25000    0.14      33.4303   24.2497   258.8424   34.3268   2308
002536    267.59772   11.25000    0.11      36.5599   18.0617   267.1350   34.6654   2309
002537    274.36781   11.25000    0.14      39.5359   12.0751   275.2071   34.6104   2310
002538    281.27662   11.25000    0.33      42.5814    6.0026   283.4027   34.1661   2311
002539    288.56284   11.25000    1.22      45.8758   -0.3418   291.9321   33.2867   2312
002540    295.42324   11.25000    0.39      49.1236   -6.2382   299.8030   32.0964   2313
002541    302.40749   11.25000    0.18      52.6493  -12.1390   307.6183   30.5550   2314
002542    309.39175   11.25000    0.09      56.4787  -17.9058   315.2124   28.7179   2315
002543    316.37599   11.25000    0.09      60.7091  -23.4986   322.5791   26.6253   2316
002544    323.36024   11.25000    0.08      65.4559  -28.8652   329.7252   24.3190   2317
002545    330.34449   11.25000    0.07      70.8546  -33.9368   336.6680   21.8405   2318
002546    337.32875   11.25000    0.08      77.0582  -38.6225   343.4322   19.2303   2319
002547    344.31300   11.25000    0.06      84.2226  -42.8046   350.0468   16.5276   2320
002548    351.29724   11.25000    0.05      92.4705  -46.3357   356.5438   13.7699   2321
002549    358.28149   11.25000    0.05     101.8264  -49.0451     2.9556   10.9931   2322
002550      5.00018   18.45000    0.05     113.4827  -43.6148    12.0510   14.9202   2323
002551     12.25000   18.45000    0.06     123.0000  -44.1500    18.5211   12.1400   2324
002552     19.49982   18.45000    0.05     132.5173  -43.6148    24.9703    9.4628   2325
002553     26.74964   18.45000    0.06     141.6521  -42.0451    31.4272    6.9226   2326
002554     33.99946   18.45000    0.06     150.1154  -39.5378    37.9154    4.5520   2327
002555     41.24927   18.45000    0.11     157.7551  -36.2246    44.4534    2.3827   2328
002556     48.49909   18.45000    0.14     164.5431  -32.2448    51.0537    0.4447   2329
002557     55.74891   18.45000    0.12     170.5329  -27.7274    57.7228   -1.2338   2330
002558     62.99873   18.45000    0.40     175.8192  -22.7819    64.4609   -2.6273   2331
002559     70.24854   18.45000    0.30     180.5087  -17.4975    71.2618   -3.7137   2332
002560     77.49836   18.45000    0.42     184.7050  -11.9447    78.1138   -4.4749   2333
002561     84.74818   18.45000    0.39     188.5017   -6.1788    85.0005   -4.8982   2334
002562     91.97576   18.45000    1.01     191.9711   -0.2618    91.8813   -4.9764   2335
002563     99.27775   18.45000    0.19     195.2298    5.8528    98.8270   -4.7055   2336
002564    106.28997   18.45000    0.07     198.1882   11.8281   105.4722   -4.1186   2337
002565    113.31904   18.45000    0.07     201.0424   17.8987   112.0921   -3.2187   2338
002566    120.37220   18.45000    0.06     203.8514   24.0541   118.6804   -2.0163   2339
002567    127.42536   18.45000    0.04     206.6675   30.2583   125.2058   -0.5325   2340
002568    134.47853   18.45000    0.02     209.5651   36.4967   131.6653    1.2108   2341
002569    141.53169   18.45000    0.03     212.6425   42.7543   138.0613    3.1891   2342
002570    148.58486   18.45000    0.02     216.0431   49.0137   144.4023    5.3756   2343
002571    155.53045   18.45000    0.03     219.9313   55.1561   150.6059    7.7047   2344
002572    162.69118   18.45000    0.03     224.9166   61.4277   156.9783   10.2590   2345
002573    169.74435   18.45000    0.02     231.6183   67.4710   163.2553   12.8960   2346
002574    176.79752   18.45000    0.02     241.9469   73.2122   169.5603   15.6216   2347
002575    183.85683   18.45000    0.04     260.4606   78.1824   175.9299   18.4057   2348
002576    190.97000   18.45000    0.02     295.2382   80.9729   182.4429   21.2333   2349
002577    198.13086   18.45000    0.02     335.3794   79.5432   189.1341   24.0656   2350
002578    205.33941   18.45000    0.02     359.1239   75.0038   196.0467   26.8626   2351
002579    212.60181   18.45000    0.03      11.7459   69.2688   203.2322   29.5819   2352
002580    219.87035   18.45000    0.02      19.4703   63.1065   210.6856   32.1577   2353
002581    227.13890   18.45000    0.04      24.9117   56.7674   218.4348   34.5377   2354
002582    234.46376   18.45000    0.05      29.1984   50.2999   226.5660   36.6850   2355
002583    241.67600   18.45000    0.05      32.7639   43.9017   234.8939   38.5003   2356
002584    248.94455   18.45000    0.05      35.9795   37.4513   243.5927   39.9785   2357
002585    256.25277   18.45000    0.08      39.0006   30.9837   252.6040   41.0627   2358
002586    263.38052   18.45000    0.06      41.8517   24.7094   261.5789   41.6960   2359
002587    270.85373   18.45000    0.09      44.8265   18.1830   271.0878   41.8861   2360
002588    277.92584   18.45000    0.17      47.6947   12.0721   280.0759   41.6125   2361
002589    285.22313   18.45000    0.32      50.7706    5.8521   289.2341   40.8782   2362
002590    292.52424   18.45000    2.15      54.0289   -0.2618   298.1881   39.7106   2363
002591    299.75182   18.45000    0.34      57.4983   -6.1788   306.7797   38.1669   2364
002592    307.00164   18.45000    0.12      61.2950  -11.9447   315.0872   36.2781   2365
002593    314.25145   18.45000    0.10      65.4913  -17.4975   323.0717   34.1000   2366
002594    321.50127   18.45000    0.09      70.1808  -22.7819   330.7426   31.6851   2367
002595    328.75109   18.45000    0.12      75.4671  -27.7274   338.1251   29.0849   2368
002596    336.00091   18.45000    0.04      81.4569  -32.2448   345.2539   26.3486   2369
002597    343.25073   18.45000    0.06      88.2449  -36.2246   352.1692   23.5221   2370
002598    350.50054   18.45000    0.11      95.8846  -39.5378   358.9132   20.6486   2371
002599    357.75036   18.45000    0.09     104.3479  -42.0451     5.5272   17.7686   2372
002600      4.72440   25.65000    0.05     114.5591  -36.4573    14.9752   21.5689   2373
002601     12.25000   25.65000    0.04     123.0000  -36.9500    21.5374   18.7277   2374
002602     19.77560   25.65000    0.05     131.4409  -36.4573    28.0511   16.0116   2375
002603     27.30120   25.65000    0.11     139.6063  -35.0060    34.5484   13.4552   2376
002604     34.82680   25.65000    0.08     147.2757  -32.6690    41.0556   11.0911   2377
002605     42.35240   25.65000    0.20     154.3137  -29.5497    47.5923    8.9506   2378
002606     49.87800   25.65000    0.15     160.6698  -25.7626    54.1719    7.0628   2379
002607     57.40360   25.65000    0.17     166.3576  -21.4192    60.8014    5.4545   2380
002608     64.92920   25.65000    0.48     171.4293  -16.6193    67.4813    4.1494   2381
002609     72.45480   25.65000    1.05     175.9555  -11.4478    74.2068    3.1675   2382
002610     79.98040   25.65000    0.36     180.0107   -5.9746    80.9677    2.5243   2383
002611     87.49503   25.65000    0.72     183.6612   -0.2649    87.7403    2.2304   2384
002612     94.95688   25.65000    0.47     186.9554    5.6016    94.4709    2.2876   2385
002613    102.57739   25.65000    0.13     190.0376   11.7581   101.3334    2.7042   2386
002614    109.94511   25.65000    0.08     192.7956   17.8408   107.9424    3.4445   2387
002615    117.43285   25.65000    0.04     195.4189   24.1303   114.6206    4.5251   2388
002616    124.91457   25.65000    0.05     197.8996   30.5042   121.2462    5.9187   2389
002617    132.39629   25.65000    0.03     200.2794   36.9515   127.8215    7.6050   2390
002618    139.87800   25.65000    0.04     202.6001   43.4588   134.3490    9.5599   2391
002619    147.35971   25.65000    0.02     204.9122   50.0144   140.8373   11.7563   2392
002620    154.84143   25.65000    0.04     207.2870   56.6081   147.3014   14.1648   2393
002621    162.32315   25.65000    0.03     209.8467   63.2298   153.7626   16.7545   2394
002622    169.80485   25.65000    0.01     212.8521   69.8685   160.2481   19.4925   2395
002623    177.28657   25.65000    0.03     217.0478   76.5062   166.7914   22.3447   2396
002624    184.76829   25.65000    0.03     225.9572   83.0822   173.4318   25.2748   2397
002625    192.07695   25.65000    0.02     297.9049   88.2432   180.0557   28.1757   2398
002626    199.73172   25.65000    0.02      20.0428   83.0822   187.1901   31.2126   2399
002627    207.21343   25.65000    0.01      28.9522   76.5062   194.4136   34.1342   2400
002628    214.69515   25.65000    0.02      33.1479   69.8685   201.9426   36.9601   2401
002629    222.17685   25.65000    0.03      36.1533   63.2298   209.8343   39.6361   2402
002630    229.65857   25.65000    0.04      38.7130   56.6081   218.1392   42.1027   2403
002631    237.14029   25.65000    0.05      41.0878   50.0144   226.8930   44.2955   2404
002632    244.62200   25.65000    0.07      43.3999   43.4588   236.1053   46.1477   2405
002633    252.10371   25.65000    0.06      45.7206   36.9515   245.7472   47.5937   2406
002634    259.58543   25.65000    0.05      48.1004   30.5042   255.7419   48.5751   2407
002635    267.06714   25.65000    0.06      50.5811   24.1303   265.9646   49.0482   2408
002636    274.55310   25.65000    0.13      53.2037   17.8423   276.2608   48.9904   2409
002637    281.92082   25.65000    0.12      55.9617   11.7596   286.2933   48.4173   2410
002638    289.54364   25.65000    0.29      59.0448    5.6012   296.4096   47.3133   2411
002639    297.00497   25.65000    2.26      62.3388   -0.2649   305.9362   45.7773   2412
002640    304.51960   25.65000    0.68      65.9893   -5.9746   315.0888   43.8360   2413
002641    312.04520   25.65000    0.14      70.0445  -11.4478   323.7906   41.5627   2414
002642    319.57080   25.65000    0.11      74.5707  -16.6193   332.0444   39.0275   2415
002643    327.09640   25.65000    0.07      79.6424  -21.4192   339.8912   36.2950   2416
002644    334.62200   25.65000    0.08      85.3302  -25.7626   347.3845   33.4243   2417
002645    342.14760   25.65000    0.06      91.6863  -29.5497   354.5831   30.4696   2418
002646    349.67320   25.65000    0.08      98.7243  -32.6690     1.5453   27.4796   2419
002647    357.19880   25.65000    0.06     106.3937  -35.0060     8.3259   24.4990   2420
002648      4.46622   32.85000    0.06     115.5035  -29.2975    18.2260   28.1420   2421
002649     12.40439   32.85000    0.06     123.1494  -29.7498    24.9279   25.2075   2422
002650     20.03378   32.85000    0.05     130.4965  -29.2975    31.2968   22.5322   2423
002651     27.81755   32.85000    0.05     137.7886  -27.9600    37.7575   19.9828   2424
002652     35.60133   32.85000    0.08     144.7053  -25.7933    44.2092   17.6467   2425
002653     43.35210   32.85000    0.18     151.1034  -22.8923    50.6453   15.5619   2426
